time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2020-03-28 04:30:00+00:00,379.88,110.73,21.34,52.27,511.95,0.62,0,132.07,511.95
2020-03-28 05:30:00+00:00,448.55,103.07,24.61,66.74,576.23,0.97,0,127.67999999999999,576.23
2020-03-28 06:30:00+00:00,430.34,164.82,26.15,79.92,621.31,1.24,0,190.97,621.31
2020-03-28 07:30:00+00:00,455.86,127.19,26.16,79.71,609.21,1.38,0,153.35,609.21
2020-03-28 08:30:00+00:00,418.23,138.56,24.8,66.47,581.59,1.72,0,163.36,581.59
2020-03-28 09:30:00+00:00,339.85,118.22,20.26,51.99,478.33000000000004,2.07,0,138.48,478.33000000000004
2020-03-28 10:30:00+00:00,248.57,97.25,15.02,37.29,360.84,2.34,0,112.27,360.84
2020-03-28 11:30:00+00:00,108.71,79.4,7.62,22.53,195.73000000000002,3.1,0,87.02000000000001,195.73000000000002
2020-03-28 12:30:00+00:00,33.87,28.76,2.24,7.76,64.87,2.83,0,31.0,64.87
2020-03-28 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0
2020-03-28 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-03-28 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-03-28 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-03-28 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-03-28 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-03-28 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-03-28 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-03-28 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-03-28 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-03-28 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-03-29 00:30:00+00:00,0.0,0.0,0.0,-6.56,0.0,0.97,0,0.0,0.0
2020-03-29 01:30:00+00:00,31.23,31.65,1.97,8.18,64.85,0.83,0,33.62,64.85
2020-03-29 02:30:00+00:00,124.55,82.69,7.83,22.96,215.07,0.69,0,90.52,215.07
2020-03-29 03:30:00+00:00,213.74,127.53,13.74,37.72,355.01,0.69,0,141.27,355.01
2020-03-29 04:30:00+00:00,389.95,110.75,21.63,52.43,522.3299999999999,0.83,0,132.38,522.3299999999999
2020-03-29 05:30:00+00:00,386.25,136.91,22.68,66.94,545.84,0.97,0,159.59,545.84
2020-03-29 06:30:00+00:00,412.29,153.31,24.69,80.24,590.29,1.17,0,178.0,590.29
2020-03-29 07:30:00+00:00,427.54,158.93,25.74,79.91,612.21,1.59,0,184.67000000000002,612.21
2020-03-29 08:30:00+00:00,444.75,103.58,24.63,66.51,572.96,1.79,0,128.21,572.96
2020-03-29 09:30:00+00:00,278.93,127.19,17.49,51.99,423.61,2.0,0,144.68,423.61
2020-03-29 10:30:00+00:00,230.1,90.28,13.75,37.28,334.13,2.14,0,104.03,334.13
2020-03-29 11:30:00+00:00,119.71,77.83,7.95,22.52,205.49,2.48,0,85.78,205.49
2020-03-29 12:30:00+00:00,27.93,23.46,1.79,7.74,53.18,2.21,0,25.25,53.18
2020-03-29 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.45,0,0.0,0.0
2020-03-29 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-03-29 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-03-29 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-03-29 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-03-29 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-03-29 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-03-29 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-03-29 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-03-29 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-03-29 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-03-30 00:30:00+00:00,0.0,0.0,0.0,-6.42,0.0,0.97,0,0.0,0.0
2020-03-30 01:30:00+00:00,51.63,36.11,2.64,8.33,90.38,1.1,0,38.75,90.38
2020-03-30 02:30:00+00:00,173.11,76.96,9.49,23.1,259.56,0.62,0,86.44999999999999,259.56
2020-03-30 03:30:00+00:00,293.79,100.94,16.23,37.87,410.96000000000004,0.21,0,117.17,410.96000000000004
2020-03-30 04:30:00+00:00,380.28,114.61,21.14,52.59,516.03,0.48,0,135.75,516.03
2020-03-30 05:30:00+00:00,415.94,123.72,23.44,67.13,563.1,0.76,0,147.16,563.1
2020-03-30 06:30:00+00:00,508.17,121.0,27.93,80.56,657.1,0.9,0,148.93,657.1
2020-03-30 07:30:00+00:00,354.61,151.79,21.83,80.1,528.23,1.24,0,173.62,528.23
2020-03-30 08:30:00+00:00,455.84,120.5,25.58,66.55,601.92,1.72,0,146.07999999999998,601.92
2020-03-30 09:30:00+00:00,314.58,118.38,18.72,51.99,451.67999999999995,2.07,0,137.1,451.67999999999995
2020-03-30 10:30:00+00:00,239.03,82.93,13.75,37.27,335.71000000000004,1.93,0,96.68,335.71000000000004
2020-03-30 11:30:00+00:00,112.84,67.05,7.17,22.5,187.06,2.41,0,74.22,187.06
2020-03-30 12:30:00+00:00,35.82,26.63,2.11,7.73,64.56,2.34,0,28.74,64.56
2020-03-30 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.52,0,0.0,0.0
2020-03-30 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-03-30 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-03-30 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-03-30 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-03-30 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-03-30 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-03-30 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-03-30 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-03-30 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-03-30 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-03-31 00:30:00+00:00,0.0,0.0,0.0,-6.27,0.0,0.62,0,0.0,0.0
2020-03-31 01:30:00+00:00,47.48,34.84,2.45,8.47,84.77000000000001,0.69,0,37.290000000000006,84.77000000000001
2020-03-31 02:30:00+00:00,170.19,77.59,9.28,23.24,257.06,0.48,0,86.87,257.06
2020-03-31 03:30:00+00:00,304.76,99.23,16.49,38.01,420.48,0.21,0,115.72,420.48
2020-03-31 04:30:00+00:00,374.11,126.33,21.09,52.74,521.53,0.28,0,147.42,521.53
2020-03-31 05:30:00+00:00,504.3,112.46,27.0,67.31,643.76,0.55,0,139.45999999999998,643.76
2020-03-31 06:30:00+00:00,548.53,109.71,29.23,80.87,687.47,0.62,0,138.94,687.47
2020-03-31 07:30:00+00:00,560.65,105.97,29.81,80.27,696.43,0.97,0,135.78,696.43
2020-03-31 08:30:00+00:00,469.65,114.43,25.82,66.58,609.9,1.52,0,140.25,609.9
2020-03-31 09:30:00+00:00,408.28,103.94,22.45,51.99,534.67,2.21,0,126.39,534.67
2020-03-31 10:30:00+00:00,263.13,99.06,15.27,37.25,377.46,2.55,0,114.33,377.46
2020-03-31 11:30:00+00:00,153.72,64.86,8.74,22.48,227.32,3.31,0,73.6,227.32
2020-03-31 12:30:00+00:00,42.0,29.11,2.33,7.72,73.44,2.83,0,31.439999999999998,73.44
2020-03-31 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0
2020-03-31 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-03-31 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.14,0,0.0,0.0
2020-03-31 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-03-31 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-03-31 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-03-31 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-03-31 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-03-31 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-03-31 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-03-31 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-04-01 00:30:00+00:00,0.0,0.0,0.0,-6.12,0.0,0.69,0,0.0,0.0
2020-04-01 01:30:00+00:00,54.13,40.88,2.77,8.61,97.78,0.9,0,43.650000000000006,97.78
2020-04-01 02:30:00+00:00,168.04,82.31,9.23,23.37,259.58,0.76,0,91.54,259.58
2020-04-01 03:30:00+00:00,325.48,94.59,17.07,38.15,437.14,0.41,0,111.66,437.14
2020-04-01 04:30:00+00:00,447.56,102.94,23.43,52.89,573.9300000000001,0.48,0,126.37,573.9300000000001
2020-04-01 05:30:00+00:00,465.91,122.27,25.36,67.49,613.54,0.97,0,147.63,613.54
2020-04-01 06:30:00+00:00,551.36,124.98,29.71,81.18,706.05,1.03,0,154.69,706.05
2020-04-01 07:30:00+00:00,562.7,108.72,29.79,80.44,701.21,1.45,0,138.51,701.21
2020-04-01 08:30:00+00:00,509.46,108.34,27.28,66.6,645.0799999999999,1.93,0,135.62,645.0799999999999
2020-04-01 09:30:00+00:00,401.43,96.94,21.68,51.98,520.05,2.21,0,118.62,520.05
2020-04-01 10:30:00+00:00,259.12,105.77,15.16,37.24,380.05,2.69,0,120.92999999999999,380.05
2020-04-01 11:30:00+00:00,155.22,67.31,8.75,22.47,231.28,3.24,0,76.06,231.28
2020-04-01 12:30:00+00:00,42.6,29.88,2.31,7.7,74.78999999999999,3.1,0,32.19,74.78999999999999
2020-04-01 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,2.21,0,0.0,0.0
2020-04-01 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2020-04-01 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-04-01 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-04-01 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-04-01 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-04-01 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-04-01 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-04-01 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-04-01 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-04-01 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-04-02 00:30:00+00:00,0.0,0.0,0.0,-5.97,0.0,0.9,0,0.0,0.0
2020-04-02 01:30:00+00:00,55.76,41.49,2.8,8.75,100.05,1.03,0,44.29,100.05
2020-04-02 02:30:00+00:00,179.82,84.45,9.65,23.51,273.92,0.62,0,94.10000000000001,273.92
2020-04-02 03:30:00+00:00,325.62,96.26,16.97,38.28,438.85,0.34,0,113.23,438.85
2020-04-02 04:30:00+00:00,423.0,107.3,22.28,53.03,552.5799999999999,0.28,0,129.57999999999998,552.5799999999999
2020-04-02 05:30:00+00:00,525.59,109.4,27.47,67.67,662.46,0.55,0,136.87,662.46
2020-04-02 06:30:00+00:00,466.42,147.61,26.35,81.47,640.38,0.62,0,173.96,640.38
2020-04-02 07:30:00+00:00,506.75,113.02,27.11,80.59,646.88,1.31,0,140.13,646.88
2020-04-02 08:30:00+00:00,381.87,156.6,22.83,66.62,561.3,1.59,0,179.43,561.3
2020-04-02 09:30:00+00:00,369.44,107.53,20.39,51.97,497.36,2.14,0,127.92,497.36
2020-04-02 10:30:00+00:00,218.73,88.89,12.63,37.22,320.25,2.83,0,101.52,320.25
2020-04-02 11:30:00+00:00,151.55,67.25,8.47,22.45,227.27,3.59,0,75.72,227.27
2020-04-02 12:30:00+00:00,36.86,26.53,1.98,7.69,65.37,2.97,0,28.51,65.37
2020-04-02 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,2.14,0,0.0,0.0
2020-04-02 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.72,0,0.0,0.0
2020-04-02 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-04-02 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-04-02 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-04-02 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-04-02 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-04-02 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-04-02 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-04-02 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-04-02 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-04-03 00:30:00+00:00,0.0,0.0,0.0,-5.83,0.0,0.69,0,0.0,0.0
2020-04-03 01:30:00+00:00,61.46,38.82,2.82,8.89,103.1,0.83,0,41.64,103.1
2020-04-03 02:30:00+00:00,136.25,76.68,7.65,23.65,220.58,0.41,0,84.33000000000001,220.58
2020-04-03 03:30:00+00:00,234.32,101.74,13.16,38.42,349.21999999999997,0.14,0,114.89999999999999,349.21999999999997
2020-04-03 04:30:00+00:00,338.42,113.97,18.6,53.18,470.99,0.21,0,132.57,470.99
2020-04-03 05:30:00+00:00,494.36,118.63,26.17,67.83,639.1600000000001,0.55,0,144.8,639.1600000000001
2020-04-03 06:30:00+00:00,527.03,129.84,28.34,81.76,685.21,0.9,0,158.18,685.21
2020-04-03 07:30:00+00:00,478.33,149.24,26.89,80.72,654.46,1.17,0,176.13,654.46
2020-04-03 08:30:00+00:00,446.7,148.25,25.38,66.63,620.3299999999999,1.72,0,173.63,620.3299999999999
2020-04-03 09:30:00+00:00,355.38,103.4,19.44,51.96,478.22,1.93,0,122.84,478.22
2020-04-03 10:30:00+00:00,233.28,86.2,13.05,37.2,332.53,2.48,0,99.25,332.53
2020-04-03 11:30:00+00:00,146.09,66.57,8.11,22.43,220.76999999999998,3.17,0,74.67999999999999,220.76999999999998
2020-04-03 12:30:00+00:00,42.58,26.42,2.09,7.67,71.09,2.69,0,28.51,71.09
2020-04-03 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0
2020-04-03 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-04-03 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.14,0,0.0,0.0
2020-04-03 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-04-03 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-04-03 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-04-03 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-04-03 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-04-03 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-04-03 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-04-03 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-04-04 00:30:00+00:00,0.0,0.0,0.0,-5.68,0.0,0.14,0,0.0,0.0
2020-04-04 01:30:00+00:00,48.46,38.79,2.47,9.03,89.72,0.41,0,41.26,89.72
2020-04-04 02:30:00+00:00,174.94,78.57,9.06,23.78,262.57,0.34,0,87.63,262.57
2020-04-04 03:30:00+00:00,321.88,100.23,16.63,38.55,438.74,0.41,0,116.86,438.74
2020-04-04 04:30:00+00:00,422.61,120.16,22.36,53.31,565.13,0.41,0,142.51999999999998,565.13
2020-04-04 05:30:00+00:00,492.74,116.44,25.83,67.99,635.01,0.62,0,142.26999999999998,635.01
2020-04-04 06:30:00+00:00,527.68,114.67,27.64,82.04,669.99,1.03,0,142.31,669.99
2020-04-04 07:30:00+00:00,511.21,129.6,27.53,80.84,668.3399999999999,1.31,0,157.13,668.3399999999999
2020-04-04 08:30:00+00:00,476.29,106.62,25.08,66.64,607.99,1.72,0,131.7,607.99
2020-04-04 09:30:00+00:00,367.92,108.53,20.02,51.95,496.47,2.07,0,128.55,496.47
2020-04-04 10:30:00+00:00,242.65,101.49,13.85,37.18,357.99,2.21,0,115.33999999999999,357.99
2020-04-04 11:30:00+00:00,144.85,73.32,8.17,22.41,226.33999999999997,2.62,0,81.49,226.33999999999997
2020-04-04 12:30:00+00:00,38.2,25.83,1.9,7.66,65.93,2.48,0,27.729999999999997,65.93
2020-04-04 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.93,0,0.0,0.0
2020-04-04 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1,0,0.0,0.0
2020-04-04 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-04-04 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-04-04 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-04-04 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-04-04 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-04-04 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-04-04 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-04-04 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-04-04 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-04-05 00:30:00+00:00,0.0,0.0,0.0,-5.53,0.0,0.83,0,0.0,0.0
2020-04-05 01:30:00+00:00,63.91,40.13,2.85,9.16,106.89,0.83,0,42.980000000000004,106.89
2020-04-05 02:30:00+00:00,176.66,77.53,8.99,23.91,263.18,0.41,0,86.52,263.18
2020-04-05 03:30:00+00:00,263.04,94.62,13.87,38.68,371.53000000000003,0.41,0,108.49000000000001,371.53000000000003
2020-04-05 04:30:00+00:00,330.46,118.74,18.15,53.45,467.34999999999997,0.48,0,136.89,467.34999999999997
2020-04-05 05:30:00+00:00,472.67,131.58,25.28,68.15,629.53,0.83,0,156.86,629.53
2020-04-05 06:30:00+00:00,362.11,178.35,22.19,82.3,562.65,1.38,0,200.54,562.65
2020-04-05 07:30:00+00:00,436.43,167.13,25.26,80.95,628.8199999999999,1.59,0,192.39,628.8199999999999
2020-04-05 08:30:00+00:00,345.28,177.23,21.43,66.64,543.9399999999999,1.79,0,198.66,543.9399999999999
2020-04-05 09:30:00+00:00,238.65,216.0,17.82,51.93,472.47,2.21,0,233.82,472.47
2020-04-05 10:30:00+00:00,126.4,135.06,9.93,37.16,271.39,2.0,0,144.99,271.39
2020-04-05 11:30:00+00:00,6.36,74.57,2.8,22.39,83.72999999999999,1.03,0,77.36999999999999,83.72999999999999
2020-04-05 12:30:00+00:00,5.21,21.95,0.89,7.65,28.05,0.21,0,22.84,28.05
2020-04-05 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.07,0,0.0,0.0
2020-04-05 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,0,0.0,0.0
2020-04-05 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.28,0,0.0,0.0
2020-04-05 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-04-05 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0,0.0,0.0
2020-04-05 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-04-05 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-04-05 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-04-05 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-04-05 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.83,0,0.0,0.0
2020-04-05 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-04-06 00:30:00+00:00,0.0,0.0,0.0,-5.39,0.0,0.83,0,0.0,0.0
2020-04-06 01:30:00+00:00,38.87,45.14,2.4,9.3,86.41,0.97,0,47.54,86.41
2020-04-06 02:30:00+00:00,150.42,98.4,8.64,24.04,257.46,0.28,0,107.04,257.46
2020-04-06 03:30:00+00:00,262.55,128.22,14.86,38.8,405.63,0.07,0,143.07999999999998,405.63
2020-04-06 04:30:00+00:00,385.34,130.06,20.76,53.58,536.16,0.21,0,150.82,536.16
2020-04-06 05:30:00+00:00,462.27,139.61,24.93,68.29,626.81,0.69,0,164.54000000000002,626.81
2020-04-06 06:30:00+00:00,446.5,133.16,24.27,82.55,603.9300000000001,1.03,0,157.43,603.9300000000001
2020-04-06 07:30:00+00:00,482.74,130.97,25.93,81.03,639.64,1.24,0,156.9,639.64
2020-04-06 08:30:00+00:00,396.33,123.04,21.7,66.64,541.0699999999999,1.79,0,144.74,541.0699999999999
2020-04-06 09:30:00+00:00,262.87,135.83,16.03,51.91,414.73,1.66,0,151.86,414.73
2020-04-06 10:30:00+00:00,262.5,89.43,14.01,37.13,365.94,1.86,0,103.44000000000001,365.94
2020-04-06 11:30:00+00:00,96.49,66.37,5.9,22.37,168.76,1.72,0,72.27000000000001,168.76
2020-04-06 12:30:00+00:00,39.54,25.23,1.84,7.63,66.61,1.86,0,27.07,66.61
2020-04-06 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0
2020-04-06 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.52,0,0.0,0.0
2020-04-06 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-04-06 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-04-06 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-04-06 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-04-06 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.07,0,0.0,0.0
2020-04-06 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0
2020-04-06 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-04-06 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-04-06 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.69,0,0.0,0.0
2020-04-07 00:30:00+00:00,0.0,0.0,0.0,-5.25,0.0,0.41,0,0.0,0.0
2020-04-07 01:30:00+00:00,32.6,34.49,1.91,9.43,69.0,0.34,0,36.4,69.0
2020-04-07 02:30:00+00:00,116.36,91.45,7.15,24.16,214.96,0.55,0,98.60000000000001,214.96
2020-04-07 03:30:00+00:00,215.82,105.19,12.12,38.93,333.13,0.48,0,117.31,333.13
2020-04-07 04:30:00+00:00,306.53,148.74,17.9,53.7,473.16999999999996,0.21,0,166.64000000000001,473.16999999999996
2020-04-07 05:30:00+00:00,330.39,189.71,20.71,68.43,540.81,0.62,0,210.42000000000002,540.81
2020-04-07 06:30:00+00:00,176.02,298.95,17.89,82.79,492.86,1.24,0,316.84,492.86
2020-04-07 07:30:00+00:00,176.54,264.84,16.79,81.11,458.16999999999996,2.28,0,281.63,458.16999999999996
2020-04-07 08:30:00+00:00,118.65,255.57,13.91,66.63,388.13,1.45,0,269.48,388.13
2020-04-07 09:30:00+00:00,56.38,211.56,9.66,51.88,277.6,1.17,0,221.22,277.6
2020-04-07 10:30:00+00:00,19.06,153.16,6.03,37.11,178.25,1.59,0,159.19,178.25
2020-04-07 11:30:00+00:00,11.36,105.86,4.05,22.35,121.27,1.03,0,109.91,121.27
2020-04-07 12:30:00+00:00,2.56,28.78,1.05,7.62,32.39,1.31,0,29.830000000000002,32.39
2020-04-07 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,0,0.0,0.0
2020-04-07 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-04-07 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-04-07 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,0,0.0,0.0
2020-04-07 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0
2020-04-07 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.76,0,0.0,0.0
2020-04-07 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,0,0.0,0.0
2020-04-07 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.14,0,0.0,0.0
2020-04-07 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-04-07 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,0,0.0,0.0
2020-04-07 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.55,0,0.0,0.0
2020-04-08 00:30:00+00:00,0.0,0.0,0.0,-5.1,0.0,0.55,0,0.0,0.0
2020-04-08 01:30:00+00:00,33.21,40.86,2.11,9.56,76.18,0.62,0,42.97,76.18
2020-04-08 02:30:00+00:00,103.83,97.88,6.87,24.29,208.57999999999998,0.41,0,104.75,208.57999999999998
2020-04-08 03:30:00+00:00,184.21,145.49,12.13,39.05,341.83000000000004,0.9,0,157.62,341.83000000000004
2020-04-08 04:30:00+00:00,309.58,157.74,18.22,53.82,485.53999999999996,1.31,0,175.96,485.53999999999996
